4.364175438001169360e-02 1.218208771900058419e-02 2.698268070080186987e-02 1.174567017520046887e-03 7.261850526280069218e-01
1.815439161885218644e-01 1.907719580942609378e-02 4.904702659016349497e-02 1.726175664754087645e-03 8.089263497131130576e-01
1.697916267956444680e-01 1.848958133978222118e-02 4.716666028730311100e-02 1.679166507182577785e-03 8.018749760773866697e-01
4.243468581982241805e-02 1.212173429099112042e-02 2.678954973117158786e-02 1.169738743279289707e-03 7.254608114918934536e-01
1.682495284183419260e-01 1.841247642091709685e-02 4.691992454693470760e-02 1.672998113673367787e-03 8.009497170510051500e-01
1.655453025409766576e-01 1.827726512704883066e-02 4.648724840655626966e-02 1.662181210163906665e-03 7.993271815245859280e-01
1.791992409722052981e-01 1.895996204861026546e-02 4.867187855555284853e-02 1.716796963888821224e-03 8.075195445833232011e-01
1.540935951261116210e-01 1.770467975630558161e-02 4.465497522017786158e-02 1.616374380504446377e-03 7.924561570756669671e-01
1.332267574430306134e-01 1.666133787215152984e-02 4.131628119088490148e-02 1.532907029772122504e-03 7.799360544658183736e-01
1.187760892908306942e-01 1.593880446454153457e-02 3.900417428653291108e-02 1.475104357163322874e-03 7.712656535744983888e-01
1.239780035022815807e-01 1.619890017511407820e-02 3.983648056036505347e-02 1.495912014009126391e-03 7.743868021013688985e-01
5.687356502970603023e-02 1.284367825148530207e-02 2.909977040475296428e-02 1.227494260118824031e-03 7.341241390178235848e-01
1.667961553622585025e-01 1.833980776811292707e-02 4.668738485796136012e-02 1.667184621449034100e-03 8.000776932173551126e-01
4.304670234918094029e-02 1.215233511745904618e-02 2.688747237586894961e-02 1.172186809396723664e-03 7.258280214095085281e-01
1.690983346927157904e-01 1.845491673463579146e-02 4.705573355083452619e-02 1.676393338770863339e-03 8.014590008156294854e-01
1.130997355932601978e-01 1.565498677966301044e-02 3.809595769492163386e-02 1.452398942373040857e-03 7.678598413559560854e-01
1.203747244220759738e-01 1.601873622110379716e-02 3.925995590753215969e-02 1.481498897688303829e-03 7.722248346532455399e-01
1.282114438059125117e-01 1.641057219029562475e-02 4.051383100894600381e-02 1.512845775223650106e-03 7.769268662835474570e-01
8.955016886540892451e-02 1.447750844327044643e-02 3.432802701846542764e-02 1.358200675461635788e-03 7.537301013192453381e-01
1.169759592417388416e-01 1.584879796208694264e-02 3.871615347867821133e-02 1.467903836966955380e-03 7.701855755450432994e-01
6.123514667764617253e-02 1.306175733388230918e-02 2.979762346842338566e-02 1.244940586710584782e-03 7.367410880065876633e-01
7.366719682490455168e-02 1.368335984124522710e-02 3.178675149198473271e-02 1.294668787299618198e-03 7.442003180949426921e-01
1.469696688949198582e-01 1.734848344474599138e-02 4.351514702318717842e-02 1.587878675579679471e-03 7.881818013369519260e-01
1.516776951036287735e-01 1.758388475518143923e-02 4.426843121658060459e-02 1.606710780414515038e-03 7.910066170621772308e-01
8.047345569959725442e-02 1.402367278497986328e-02 3.287575291193556293e-02 1.321893822798389084e-03 7.482840734197583332e-01
5.363185092250710023e-02 1.268159254612535522e-02 2.858109614760113645e-02 1.214527403690028422e-03 7.321791105535042643e-01
9.824696503625286736e-02 1.491234825181264254e-02 3.571951440580045656e-02 1.392987860145011468e-03 7.589481790217517121e-01
1.353415936383668139e-01 1.676707968191833847e-02 4.165465498213868911e-02 1.541366374553467412e-03 7.812049561830201050e-01
8.860078836264673185e-02 1.443003941813233645e-02 3.417612613802347571e-02 1.354403153450586990e-03 7.531604730175880391e-01
9.002148882948729502e-02 1.450107444147436496e-02 3.440343821271796970e-02 1.360085955317949340e-03 7.540128932976923881e-01
6.791446149093190165e-02 1.339572307454659460e-02 3.086631383854910454e-02 1.271657845963727711e-03 7.407486768945591438e-01
9.470920343695174437e-02 1.473546017184758708e-02 3.515347254991228049e-02 1.378836813747807023e-03 7.568255220621710189e-01
8.522044248300579550e-02 1.426102212415028894e-02 3.363527079728093061e-02 1.340881769932023232e-03 7.511322654898033857e-01
1.208972772151180042e-01 1.604486386075590007e-02 3.934356435441888067e-02 1.483589108860472070e-03 7.725383663290708025e-01
1.857189995639055846e-01 1.928594997819527840e-02 4.971503993022489964e-02 1.742875998255622328e-03 8.114313997383433286e-01
