1.265529316385981262e-01 2.501741931042831754e-02 1.753067511280926305e-01 4.362673532196168283e-03 8.533094561395523359e-01
1.829179425683681026e-01 3.989028937690716065e-02 4.277247687063823189e-01 4.498312506031503996e-03 1.108871258151443273e+00
1.329860160473347319e-01 2.382311614072815317e-02 3.610976512982320141e-01 3.199542300429062368e-03 1.054310058646774628e+00
1.330669790800935171e-01 3.152062504900726703e-02 1.818228170522034337e-01 3.191716451843904130e-03 1.122390811999185223e+00
8.021901311692611336e-02 4.433022287952040341e-02 3.143767120767109180e-01 2.950258380326264279e-03 1.046211069897937440e+00
9.971961309821791852e-02 4.648582482688196765e-02 3.972520090700396023e-01 4.117527697575906059e-03 9.114499702216051213e-01
1.712840170155740527e-01 3.369027470558451365e-02 4.292838081766406910e-01 3.089648865160155716e-03 9.050049748060757793e-01
1.878120097418318202e-01 2.022826261408417273e-02 3.228519779273113510e-01 4.340206481804022992e-03 8.207953795071075698e-01
8.247328942291594356e-02 3.973289950601697346e-02 2.229996763012589978e-01 3.402436759146322195e-03 1.138775537760730483e+00
1.408803287844012375e-01 3.952433581476470781e-02 1.515252124854682414e-01 2.304723648440169890e-03 1.127190836536664076e+00
1.725646957366011036e-01 2.912101097616470041e-02 3.484934165123357297e-01 3.915070722779065426e-03 1.011450150937057035e+00
1.519959680881731723e-01 4.328445493668743593e-02 4.341843648264167022e-01 2.719105680537555868e-03 9.123053948929218393e-01
1.039094941079671264e-01 2.803918084901568103e-02 2.487202492410371946e-01 2.257850877761373182e-03 1.227035784037577404e+00
1.811296115744007174e-01 4.307666880855506863e-02 1.917655992938332443e-01 3.393728555724781232e-03 1.255117653867405814e+00
1.452569422528688925e-01 2.097207594625735694e-02 3.539675007319356137e-01 4.081939284060833589e-03 7.625715291251747852e-01
9.666891541782435260e-02 2.320484066057209444e-02 3.450229007099151479e-01 2.342325041836410340e-03 7.048336710463807275e-01
1.984465371650545595e-01 4.116857905219283714e-02 1.538842567116721072e-01 2.650960238847374553e-03 9.403076259854630248e-01
